2
0,1
11
danceability,real
energy,real
instrumentalness,real
key,12,0,1,2,3,4,5,6,7,8,9,10,11
loudness,real
mode,2,0,1
speechiness,real
tempo,real
time_signature,real
valence,real
acousticness,real
7140
0.583,0.149,0,4,-24.046,0,0.301,127.712,3,0.149,0.916,0,
0.377,0.0223,0.698,9,-35.687,1,0.0364,78.638,4,0.493,0.985,0,
0.318,0.328,0.000855,5,-16.599,1,0.034,116.916,4,0.754,0.802,0,
0.443,0.578,0.67,5,-11.817,1,0.0492,99.511,4,0.167,0.646,0,
0.253,0.0148,0,2,-28.592,1,0.0481,66.963,3,0.169,0.904,0,
0.218,0.114,0.899,4,-20.316,0,0.0365,87.554,4,0.135,0.837,0,
0.188,0.101,0.0481,2,-18.914,1,0.0455,137.938,3,0.0692,0.911,0,
0.228,0.179,0.954,10,-15.727,1,0.0382,104.304,4,0.0377,0.986,0,
0.283,0.209,0.0823,10,-17.515,1,0.0495,147.358,4,0.144,0.943,0,
0.364,0.141,0.858,2,-22.795,1,0.0437,64.323,4,0.841,0.991,0,
0.137,0.0115,0.138,2,-26.153,1,0.0473,141.916,3,0.0339,0.7,0,
0.258,0.129,0.000178,9,-20.432,0,0.0557,78.61,4,0.0396,0.985,0,
0.587,0.375,0.00205,2,-16.648,1,0.726,88.389,3,0.412,0.982,0,
0.238,0.0566,0.867,0,-23.192,0,0.0393,67.758,3,0.0997,0.975,0,
0.214,0.068,0.792,5,-22.466,1,0.0367,88.076,4,0.0518,0.942,0,
0.289,0.25,0.882,5,-20.109,0,0.0372,144.783,3,0.0393,0.99,0,
0.394,0.23,0.648,11,-16.918,1,0.0373,129.698,4,0.4,0.847,0,
0.246,0.0423,0.141,0,-22.492,1,0.0378,75.775,4,0.193,0.884,0,
0.43,0.208,0.656,5,-16.13,1,0.0427,145.139,4,0.232,0.966,0,
0.153,0.0186,0.574,0,-30.732,1,0.0399,74.173,4,0.0795,0.873,0,
0.309,0.0921,0.917,5,-31.703,1,0.036,163.727,3,0.575,0.992,0,
0.64,0.362,0,5,-19.783,0,0.646,93.593,4,0.666,0.865,0,
0.306,0.159,0.523,10,-23.986,1,0.046,130.545,4,0.0854,0.879,0,
0.167,0.232,0.00914,11,-23.283,0,0.11,70.917,4,0.0336,0.694,0,
0.263,0.0748,0.91,10,-24.015,1,0.0427,64.622,3,0.146,0.993,0,
0.387,0.125,0.814,2,-26.961,0,0.0444,133.357,4,0.0379,0.813,0,
0.204,0.141,0.806,6,-14.78,1,0.0359,139.857,4,0.14,0.892,0,
0.324,0.0323,0.892,11,-28.388,0,0.0412,124.917,4,0.162,0.942,0,
0.176,0.106,0.175,9,-21.006,0,0.0378,141.355,5,0.0398,0.98,0,
0.085,0.00592,0.101,8,-35.162,1,0.0384,83.137,3,0.0338,0.987,0,
0.345,0.044,0.903,1,-27.767,1,0.0434,67.889,3,0.0411,0.993,0,
0.405,0.00259,0.91,1,-40.041,1,0.0359,79.497,4,0.04,0.995,0,
0.228,0.00344,0.927,2,-38.138,0,0.0573,77.894,3,0.0643,0.994,0,
0.371,0.903,0.000295,7,-4.039,0,0.0663,154.957,4,0.408,0.00424,0,
0.516,0.977,0.063,6,-3.233,0,0.104,93.836,4,0.425,0.000257,0,
0.242,0.247,1.38e-05,8,-10.901,1,0.0425,79.269,3,0.119,0.973,0,
0.0842,0.0528,0.762,5,-25.774,1,0.0445,61.757,4,0.0785,0.949,0,
0.332,0.0101,0.874,5,-26.904,0,0.0558,60.541,4,0.0803,0.985,0,
0.234,0.133,0.569,5,-15.602,0,0.0419,65.621,3,0.0393,0.976,0,
0.324,0.163,0.914,6,-23.752,0,0.0382,64.549,4,0.415,0.988,0,
0.504,0.157,0.0683,5,-19.683,1,0.0427,139.928,1,0.341,0.791,0,
0.604,0.0638,0.000158,0,-21.066,0,0.296,125.381,3,0.083,0.946,0,
0.354,0.0151,0.896,4,-26.467,1,0.0416,87.606,4,0.149,0.993,0,
0.451,0.028,0.000289,0,-18.508,1,0.0429,111.874,4,0.472,0.969,0,
0.406,0.00645,0.935,7,-32.739,0,0.0453,59.156,4,0.101,0.994,0,
0.267,0.0234,0.425,2,-28.323,1,0.0533,174.503,5,0.523,0.952,0,
0.404,0.111,0.913,3,-23.564,0,0.036,120.158,4,0.325,0.724,0,
0.246,0.125,0.000112,8,-17.825,1,0.0431,111.735,4,0.0765,0.985,0,
0.476,0.283,0,8,-14.336,1,0.0424,96.553,4,0.864,0.853,0,
0.12,0.0204,0.01,1,-31.047,1,0.0489,73.284,3,0.0344,0.896,0,
0.451,0.103,0,10,-24.908,1,0.57,78.731,4,0.131,0.904,0,
0.383,0.439,0.929,2,-15.899,1,0.0315,141.023,4,0.665,0.8,0,
0.0761,0.0308,0.766,5,-24.787,1,0.0378,79.029,4,0.0453,0.876,0,
0.358,0.391,0.87,5,-19.851,0,0.0328,102.467,4,0.433,0.987,0,
0.391,0.00394,0.937,11,-31.191,0,0.0495,80.208,4,0.165,0.995,0,
0.501,0.159,0.881,8,-21.757,1,0.0394,117.316,4,0.417,0.874,0,
0.361,0.202,0.341,1,-19.852,1,0.0334,107.544,4,0.431,0.947,0,
0.182,0.0195,0.922,2,-30.831,1,0.0411,65.614,3,0.0368,0.954,0,
0.133,0.027,0.714,5,-22.682,1,0.0495,71.956,4,0.0397,0.973,0,
0.235,0.0238,0.677,6,-26.128,1,0.0392,96.585,4,0.0641,0.976,0,
0.197,0.213,0.000297,5,-13.605,1,0.0386,175.67,3,0.117,0.982,0,
0.174,0.0319,0.834,6,-24.744,1,0.0438,85.088,4,0.0425,0.984,0,
0.139,0.0946,0.286,5,-22.641,0,0.0394,87.255,4,0.0505,0.992,0,
0.273,0.0534,0.876,1,-22.871,1,0.0489,106.574,4,0.4,0.992,0,
0.428,0.0737,0.0685,5,-22.819,1,0.0462,110.281,4,0.265,0.92,0,
0.0846,0.0435,0.842,6,-26.115,1,0.0406,169.072,4,0.0349,0.944,0,
0.52,0.39,0.91,6,-21.171,0,0.883,79.707,3,0.402,0.994,0,
0.449,0.0933,0.925,0,-21.742,0,0.0528,91.026,4,0.125,0.995,0,
0.349,0.00731,0.931,8,-30.17,1,0.0424,134.503,4,0.133,0.995,0,
0.391,0.403,0.944,10,-13.794,0,0.0678,177.079,3,0.0401,0.946,0,
0.365,0.0178,0.849,9,-30.826,1,0.0414,110.775,5,0.0774,0.995,0,
0.155,0.235,0.835,2,-22.332,1,0.0463,66.681,4,0.102,0.904,0,
0.498,0.952,4.65e-05,4,-5.426,0,0.0704,132.942,4,0.405,0.00155,0,
0.119,0.22,0.881,2,-18.043,1,0.0428,75.295,3,0.0973,0.953,0,
0.506,0.0556,0.933,7,-26.687,1,0.051,134.823,4,0.366,0.993,0,
0.387,0.163,0.895,4,-26.44,0,0.0428,88.722,4,0.614,0.994,0,
0.5,0.233,0.736,7,-16.852,1,0.0439,126.632,4,0.44,0.955,0,
0.517,0.116,8.82e-06,1,-25.205,1,0.334,100.459,3,0.746,0.628,0,
0.53,0.928,0.000409,0,-4.988,0,0.0349,130.008,4,0.474,0.000154,0,
0.501,0.95,0.00118,1,-6.266,0,0.0796,144.987,4,0.477,0.00711,0,
0.48,0.955,0.795,8,-5.327,1,0.0563,125.042,4,0.101,5.56e-06,0,
0.443,0.118,7.77e-06,1,-21.97,0,0.044,150.444,3,0.552,0.882,0,
0.183,0.0563,0.00193,7,-25.703,1,0.0467,85.275,4,0.0446,0.792,0,
0.24,0.0906,0.00546,7,-15.571,0,0.0406,180.186,3,0.165,0.987,0,
0.175,0.041,0.692,2,-23.586,1,0.0389,86.616,4,0.0578,0.964,0,
0.447,0.0728,0.127,10,-20.902,0,0.0425,114.155,4,0.0967,0.977,0,
0.268,0.113,0.934,3,-22.509,1,0.0417,92.943,4,0.146,0.99,0,
0.508,0.254,0.884,5,-18.559,1,0.0523,119.79,4,0.573,0.931,0,
0.319,0.158,0.882,2,-21.696,1,0.0585,81.164,4,0.164,0.991,0,
0.272,0.174,2.66e-06,0,-18.137,1,0.0396,95.671,3,0.526,0.942,0,
0.181,0.0223,0.191,2,-27.892,0,0.0376,144.06,4,0.132,0.935,0,
0.25,0.134,0.935,0,-21.519,1,0.0382,75.798,4,0.0372,0.99,0,
0.45,0.0031,0.934,5,-24.947,1,0.0586,70.53,4,0.0576,0.994,0,
0.447,0.262,0.579,0,-23.384,1,0.0597,156.041,4,0.385,0.862,0,
0.432,0.101,0.565,8,-19.203,1,0.0354,147.435,4,0.518,0.972,0,
0.33,0.0649,6.19e-05,3,-25.176,1,0.0443,83.398,4,0.32,0.898,0,
0.245,0.151,0.508,9,-23.308,1,0.0518,134.303,4,0.038,0.872,0,
0.0636,0.0313,0.924,8,-26.817,1,0.0437,61.9,4,0.0395,0.974,0,
0.241,0.0518,0.957,10,-32.2,1,0.0453,89.585,4,0.0837,0.988,0,
0.254,0.0556,0.0306,0,-29.708,0,0.0565,121.702,4,0.0718,0.947,0,
0.108,0.0099,0.00361,11,-31.557,0,0.0469,86.297,4,0.0469,0.976,0,
0.622,0.384,0.953,9,-22.346,1,0.0558,107.282,4,0.252,0.959,0,
0.182,0.0583,0.785,6,-26.442,1,0.0413,78.942,4,0.0437,0.885,0,
0.287,0.046,0.783,2,-22.118,1,0.0451,153.151,4,0.336,0.991,0,
0.297,0.0662,0.519,10,-22.133,1,0.0376,150.486,3,0.134,0.935,0,
0.119,0.594,0.91,5,-9.736,0,0.0565,84.566,4,0.144,0.934,0,
0.214,0.0528,0.928,0,-21.999,1,0.0446,92.072,4,0.175,0.989,0,
0.273,0.0279,0.488,10,-25.081,1,0.033,101.344,4,0.0992,0.986,0,
0.278,0.0347,0.0409,7,-27.64,1,0.0585,173.893,3,0.0557,0.989,0,
0.097,0.0854,0.879,4,-21.08,1,0.038,80.359,4,0.0675,0.946,0,
0.0631,0.191,0.992,4,-15.446,1,0.0406,57.916,5,0.033,0.691,0,
0.395,0.133,0.912,0,-21.215,1,0.0402,128.077,4,0.132,0.991,0,
0.119,0.142,0.916,7,-23.235,1,0.046,87.769,1,0.0847,0.939,0,
0.369,0.259,0.859,2,-21.128,1,0.0564,87.631,5,0.967,0.994,0,
0.108,0.00632,0.0142,1,-37.899,1,0.0417,79.739,4,0.035,0.841,0,
0.192,0.0778,0.0206,5,-21.878,0,0.0457,130.201,3,0.0347,0.966,0,
0.718,0.299,0,11,-20.149,0,0.948,121.261,4,0.672,0.868,0,
0.172,0.0882,0.875,9,-22.648,0,0.0388,85.331,4,0.107,0.959,0,
0.247,0.153,0.0035,6,-19.58,1,0.0391,87.055,4,0.0782,0.951,0,
0.453,0.978,2.83e-05,6,-4.176,1,0.156,143.968,4,0.313,3.01e-05,0,
0.35,0.00749,0.927,2,-34.196,0,0.0599,64.99,4,0.038,0.995,0,
0.394,0.321,0.0304,7,-17.249,0,0.0321,75.815,4,0.518,0.894,0,
0.298,0.188,0.319,1,-17.934,0,0.0376,109.204,4,0.324,0.853,0,
0.471,0.216,0.852,9,-21.137,0,0.0558,92.132,4,0.345,0.994,0,
0.283,0.245,0.758,3,-14.636,1,0.0549,142.864,4,0.137,0.82,0,
0.279,0.353,1.08e-05,1,-15.318,1,0.0609,126.472,4,0.0991,0.982,0,
0.635,0.194,0,5,-27.04,1,0.89,115.287,3,0.136,0.869,0,
0.213,0.172,0.00788,3,-17.454,1,0.0395,90.807,5,0.0628,0.982,0,
0.0602,0.0276,0.962,6,-21.52,0,0.0528,67.561,3,0.0356,0.979,0,
0.116,0.0179,0.969,9,-32.948,1,0.0462,71.498,3,0.0347,0.97,0,
0.452,0.203,0.379,8,-19.03,0,0.04,115.067,4,0.45,0.93,0,
0.15,0.0256,0.0116,11,-25.987,0,0.0555,79.91,3,0.0381,0.703,0,
0.201,0.111,0.901,2,-23.43,0,0.0353,77.747,4,0.157,0.987,0,
0.27,0.209,0.000538,3,-14.717,1,0.0434,126.879,4,0.105,0.977,0,
0.188,0.28,0.721,1,-15.918,1,0.0479,99.485,4,0.039,0.69,0,
0.182,0.0721,0.816,5,-17.036,1,0.0463,82.171,1,0.0387,0.974,0,
0.0751,0.0693,0.0982,7,-29.366,1,0.04,78.147,4,0.0382,0.993,0,
0.215,0.133,2.18e-05,5,-23.609,0,0.0561,91.289,4,0.0992,0.966,0,
0.285,0.125,0.0471,4,-17.311,0,0.0382,84.733,4,0.0397,0.552,0,
0.457,0.375,0,8,-18.447,1,0.907,76.542,3,0.31,0.742,0,
0.319,0.0315,0.937,5,-29.554,0,0.0498,127.002,4,0.134,0.987,0,
0.112,0.066,0.0168,4,-23.689,1,0.0449,84.502,5,0.0396,0.935,0,
0.287,0.13,0.815,5,-21.39,1,0.0441,139.316,4,0.0395,0.968,0,
0.0902,0.065,0.897,2,-19.963,1,0.0396,74.297,3,0.0432,0.974,0,
0.221,0.191,6.11e-06,5,-18.885,0,0.0597,167.768,4,0.0682,0.973,0,
0.336,0.0251,0.933,1,-29.833,1,0.0413,63.888,4,0.0346,0.993,0,
0.092,0.011,0.463,0,-26.322,1,0.0477,79.126,4,0.0526,0.886,0,
0.336,0.142,7.34e-05,1,-17.649,0,0.0434,141.877,3,0.112,0.86,0,
0.3,0.014,0.228,5,-32.504,1,0.0388,129.532,3,0.118,0.939,0,
0.497,0.0062,0.93,5,-30.36,1,0.0452,61.398,4,0.0376,0.993,0,
0.426,0.397,0.0928,0,-10.651,1,0.0443,127.323,4,0.387,0.934,0,
0.465,0.00776,0.894,8,-11.982,0,0.053,135.372,4,0.0392,0.902,0,
0.248,0.0152,0.000208,7,-22.874,1,0.0599,180.139,5,0.0573,0.981,0,
0.256,0.00824,0.857,6,-28.128,1,0.046,73.822,3,0.0355,0.986,0,
0.377,0.0146,0.898,8,-29.393,1,0.0445,101.366,4,0.0349,0.994,0,
0.389,0.306,0.254,6,-16.291,1,0.0449,83.384,4,0.689,0.939,0,
0.329,0.0359,0.925,3,-28.815,1,0.0503,67.646,3,0.0393,0.987,0,
0.311,0.0858,0.264,10,-22.434,1,0.0385,137.888,4,0.204,0.985,0,
0.813,0.519,0.941,9,-13.914,1,0.0822,122.03,4,0.437,0.000933,0,
0.253,0.0714,0.277,5,-21.706,1,0.0421,82.53,4,0.217,0.937,0,
0.141,0.116,0.962,2,-22.781,0,0.0461,68.946,5,0.0368,0.994,0,
0.125,0.00965,0.824,0,-35.716,0,0.044,77.513,4,0.0302,0.923,0,
0.514,0.0772,0.00306,11,-21.076,1,0.0352,87.514,4,0.505,0.981,0,
0.125,0.133,0.907,2,-19.339,0,0.0338,81.844,4,0.17,0.901,0,
0.479,0.364,0.706,2,-21.236,1,0.0458,91.595,4,0.928,0.756,0,
0.163,0.0957,0.612,5,-19.579,1,0.0593,176.296,4,0.0874,0.979,0,
0.254,0.0669,0.816,3,-20.583,1,0.0358,100.254,4,0.0738,0.979,0,
0.184,0.00614,0.945,8,-33.937,0,0.047,67.043,5,0.0441,0.99,0,
0.558,0.415,0.889,5,-16.589,0,0.0523,97.489,3,0.241,0.985,0,
0.199,0.413,0.00101,5,-6.226,0,0.0292,91.692,4,0.222,0.67,0,
0.299,0.0175,0.923,3,-30.898,1,0.0415,60.469,4,0.0381,0.975,0,
0.489,0.071,0.646,10,-21.869,1,0.0418,90.248,4,0.331,0.973,0,
0.17,0.0987,0.682,0,-20.166,1,0.0377,174.413,4,0.0523,0.922,0,
0.178,0.0489,0,6,-26.129,1,0.0389,89.645,4,0.584,0.74,0,
0.405,0.101,0,5,-14.439,0,0.0371,141.946,3,0.153,0.904,0,
0.456,0.117,0.215,2,-18.909,1,0.0421,123.081,4,0.455,0.936,0,
0.188,0.147,0.905,0,-18.623,1,0.0356,98.743,4,0.0787,0.974,0,
0.405,0.376,0.903,8,-18.852,1,0.232,142.006,4,0.294,0.928,0,
0.404,0.106,0.0117,11,-17.73,1,0.044,124.842,3,0.237,0.984,0,
0.397,0.115,0.877,7,-25.276,1,0.0441,135.772,4,0.181,0.993,0,
0.392,0.123,1.37e-06,4,-17.943,1,0.0556,132.088,4,0.118,0.976,0,
0.322,0.308,0.0138,10,-11.939,1,0.0399,136.633,4,0.0835,0.834,0,
0.142,0.0408,0.716,10,-30.878,0,0.0391,95.663,4,0.0354,0.946,0,
0.11,0.124,0.948,5,-21.4,1,0.0412,79.56,4,0.0383,0.948,0,
0.0619,0.083,0.651,4,-25.543,0,0.0452,61.525,4,0.026,0.935,0,
0.385,0.206,0.533,6,-20.975,1,0.0401,130.683,4,0.478,0.651,0,
0.155,0.132,0.9,0,-22.971,1,0.0415,106.105,3,0.0377,0.959,0,
0.284,0.0689,0.453,8,-24.045,0,0.0439,85.316,3,0.072,0.961,0,
0.117,0.0232,0.919,6,-27.671,1,0.0359,65.279,4,0.0438,0.994,0,
0.197,0.0869,0.552,4,-25.874,1,0.047,81.379,4,0.0387,0.944,0,
0.304,0.403,0.917,9,-19.946,0,0.0656,124.544,5,0.866,0.62,0,
0.38,0.0089,0.891,6,-33.388,0,0.0491,71.024,4,0.0755,0.994,0,
0.533,0.348,0.904,3,-16.291,1,0.0451,112.506,3,0.0888,0.971,0,
0.451,0.0287,0.927,11,-33.021,0,0.052,89.017,4,0.22,0.996,0,
0.173,0.138,0.826,3,-17.44,1,0.0355,95.953,4,0.0396,0.924,0,
0.183,0.185,0.947,1,-16.976,0,0.0418,116.426,4,0.132,0.923,0,
0.363,0.0109,0.0712,8,-28.933,1,0.0362,81.775,4,0.14,0.908,0,
0.149,0.0354,0.922,8,-19.81,1,0.036,137.433,3,0.037,0.965,0,
0.155,0.101,0.882,8,-25.233,0,0.0402,61.923,4,0.0925,0.99,0,
0.233,0.0581,0,9,-24.808,1,0.0534,85.567,3,0.0607,0.955,0,
0.306,0.544,0.937,0,-13.894,1,0.0688,85.442,4,0.177,0.967,0,
0.248,0.0573,0.825,1,-24.395,0,0.0374,66.67,3,0.0337,0.989,0,
0.1,0.0453,0.928,9,-28.086,1,0.0523,67.837,4,0.0263,0.989,0,
0.319,0.145,0.000552,0,-21.062,0,0.158,89.531,3,0.5,0.95,0,
0.47,0.08,0.145,7,-26.391,1,0.0386,116.284,4,0.625,0.972,0,
0.198,0.226,0.155,5,-12.531,1,0.0358,83.248,3,0.0643,0.987,0,
0.245,0.247,0.698,2,-19.534,0,0.0498,73.114,4,0.109,0.863,0,
0.378,0.177,0.728,2,-17.441,1,0.0378,130.14,4,0.187,0.966,0,
0.228,0.0371,0.0011,6,-23.965,1,0.0479,80.908,5,0.0518,0.988,0,
0.309,0.0558,0.918,5,-19.068,0,0.0369,71.953,3,0.0395,0.995,0,
0.194,0.00442,0.00972,8,-31.511,1,0.0465,74.215,4,0.0314,0.978,0,
0.143,0.148,0.935,8,-22.356,1,0.044,139.145,4,0.0361,0.944,0,
0.242,0.0886,0.681,9,-21.234,0,0.0397,88.792,4,0.228,0.863,0,
0.556,0.714,0.867,6,-8.955,0,0.0398,108.2,3,0.315,0.927,0,
0.245,0.23,4.58e-05,2,-11.959,1,0.036,73.73,3,0.103,0.895,0,
0.182,0.0232,0.125,5,-33.688,1,0.0355,139.557,3,0.0633,0.863,0,
0.459,0.148,0.747,2,-24.798,0,0.056,119.797,4,0.255,0.958,0,
0.419,0.119,1e-05,0,-23.559,0,0.19,98.868,3,0.139,0.935,0,
0.64,0.814,0.851,1,-10.059,0,0.0389,120.0,1,0.714,0.121,0,
0.383,0.0831,0.836,1,-25.695,1,0.0309,87.335,4,0.213,0.943,0,
0.323,0.103,0.819,3,-17.799,1,0.0363,93.928,4,0.151,0.981,0,
0.323,0.116,0.111,1,-19.19,1,0.0405,136.032,4,0.277,0.95,0,
0.368,0.0131,1.64e-05,8,-28.552,1,0.0546,94.804,4,0.0427,0.984,0,
0.438,0.0119,0.875,5,-31.328,0,0.0376,83.837,4,0.335,0.996,0,
0.192,0.0299,0.531,0,-28.502,1,0.0446,125.195,3,0.0408,0.961,0,
0.328,0.26,0.904,4,-23.98,0,0.0319,135.37,1,0.512,0.982,0,
0.374,0.132,0.946,10,-21.986,1,0.0608,138.505,3,0.324,0.97,0,
0.137,0.0472,0.912,8,-24.913,1,0.0429,142.786,4,0.0317,0.964,0,
0.434,0.00988,0.818,1,-33.721,1,0.0629,66.222,4,0.0405,0.992,0,
0.439,0.0998,0.00127,1,-15.194,1,0.101,57.473,4,0.352,0.995,0,
0.398,0.0251,0,0,-27.402,1,0.04,90.095,1,0.303,0.985,0,
0.212,0.0105,0.376,9,-39.909,0,0.044,81.784,3,0.148,0.737,0,
0.149,0.293,0.869,3,-14.837,1,0.0373,84.694,4,0.109,0.945,0,
0.31,0.151,0.624,0,-20.605,0,0.0378,135.221,4,0.247,0.902,0,
0.363,0.184,0.00113,4,-23.54,0,0.0569,121.381,4,0.29,0.965,0,
0.256,0.0744,0.0504,10,-21.186,1,0.0415,102.038,3,0.0646,0.986,0,
0.295,0.122,0.87,5,-23.617,0,0.0445,107.77,4,0.0386,0.987,0,
0.476,0.127,0.33,9,-18.694,1,0.0529,145.049,4,0.905,0.981,0,
0.412,0.0196,0.734,3,-31.877,0,0.0458,81.915,4,0.179,0.936,0,
0.112,0.0017,0.848,6,-36.045,0,0.0517,65.91,3,0.571,0.949,0,
0.208,0.349,0.672,0,-16.476,1,0.0577,86.804,4,0.0357,0.67,0,
0.201,0.0856,0.794,2,-21.483,1,0.0443,117.229,4,0.134,0.933,0,
0.309,0.498,0.0201,1,-16.561,1,0.0356,145.15,3,0.876,0.88,0,
0.198,0.0101,0.504,6,-37.258,1,0.049,84.636,4,0.183,0.994,0,
0.199,0.0579,0.842,9,-21.315,1,0.0409,136.972,3,0.0384,0.958,0,
0.31,0.0548,0.857,0,-26.101,1,0.0462,72.372,4,0.372,0.902,0,
0.196,0.0288,0.892,6,-27.942,1,0.0424,71.605,3,0.0372,0.972,0,
0.304,0.0745,0.442,0,-22.45,1,0.0396,144.053,4,0.299,0.968,0,
0.289,0.21,0.603,9,-15.039,0,0.0414,86.038,4,0.283,0.919,0,
0.0826,0.531,0.625,4,-10.045,0,0.0387,64.304,4,0.291,0.993,0,
0.347,0.105,0.592,0,-19.838,1,0.0345,132.601,3,0.286,0.854,0,
0.333,0.114,0.96,9,-21.255,1,0.0453,141.839,4,0.0602,0.906,0,
0.409,0.788,1.82e-06,6,-4.123,1,0.0365,139.155,4,0.452,0.0174,0,
0.265,0.0817,0.907,7,-20.448,1,0.0339,171.364,3,0.339,0.948,0,
0.176,0.0325,0.94,11,-31.646,0,0.0323,82.102,4,0.127,0.986,0,
0.175,0.0617,0.809,3,-25.906,1,0.039,135.874,3,0.143,0.976,0,
0.207,0.0223,0.453,4,-30.48,1,0.042,135.966,4,0.0345,0.987,0,
0.111,0.0398,0.93,8,-27.37,1,0.0508,179.278,3,0.0599,0.96,0,
0.381,0.125,0.228,3,-19.627,1,0.041,127.934,4,0.354,0.949,0,
0.33,0.12,0.894,0,-24.093,1,0.0389,92.682,3,0.168,0.985,0,
